,EVENT_ID,BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,YEAR,MONTH_NAME,BEGIN_DATE_TIME,END_DATE_TIME,DAMAGE_PROPERTY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,BEGIN_LOCATION,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_ID
387,756352,201805,14,2048,201805,14,2111,2018,May,14/05/2018 20:48,14/05/2018 21:11,0.00K,EF1,4.23,75,MAPLE CITY,DEXTER,37.0694,-96.7103,37.1141,-96.6578,Several large trees sustained damage along the path.  It also caused damage to a barn.,126177
388,756353,201805,14,2053,201805,14,2055,2018,May,14/05/2018 20:53,14/05/2018 20:55,0.00K,EF0,0.26,50,WINFIELD,WINFIELD,37.2859,-96.9179,37.2886,-96.9147,Brief touchdown over open country. Only some tree damage was noted.,126177
389,756354,201805,14,2056,201805,14,2104,2018,May,14/05/2018 20:56,14/05/2018 21:04,0.00K,EF1,2.31,50,WINFIELD,WINFIELD,37.2765,-96.9021,37.3036,-96.8776,Tree damage was the main issue along this path.  No structures were hit.,126177
390,756355,201805,14,2106,201805,14,2111,2018,May,14/05/2018 21:06,14/05/2018 21:11,0.00K,EF0,1.64,50,BURDEN,BURDEN,37.2894,-96.8274,37.3049,-96.8049,Tree damage was noted along the path.,126177
391,756422,201805,15,1444,201805,15,1446,2018,May,15/05/2018 14:44,15/05/2018 14:46,,EF1,0.68,175,WINSTED,WINSTED,41.9298,-73.065,41.9289,-73.0519,"An EF1 tornado struck the northeast side of Winsted, CT. The tornado moved west to east across eight city blocks, shearing and uprooting trees, and producing some minor structural damage to homes. Many homes and power lines were damaged by fallen trees. A member of the local community witnessed the tornado.",126186
392,756423,201805,15,1452,201805,15,1453,2018,May,15/05/2018 14:52,15/05/2018 14:53,0.00K,EFU,0.39,100,BARKHAMSTED,BARKHAMSTED,41.9296,-72.9576,41.93,-72.95,"Public video confirmed a tornado over the Barkhamsted Reservoir. A National Weather Service damage survey team found no damage between Winsted, CT, and the reservoir. No damage was reported over the reservoir.",126186
393,756478,201805,15,1516,201805,15,1517,2018,May,15/05/2018 15:16,15/05/2018 15:17,50.00K,EF0,0.64,50,BALMVILLE,BALMVILLE,41.5359,-74.0123,41.5361,-73.9999,"Based on a National Weather Service damage survey done in|conjunction with the Newburgh Fire Department, it has been |determined that an EF0 tornado went through the Balmville |neighborhood of Newburgh. The tornado originated near Albany Post |Road, to the south of the intersection with Bennet Road. The |tornado lifted near the Hudson River behind the house at 56 Susan |Drive. The tornado sheared off trees around half way to the |ground, peeled the bark off of one tree, and caused localized |convergence of uprooted trees. It also caused leaves to be |plastered on three sides of houses in the Susan Drive area. Based |on this, the tornado was classified as an EF0 tornado with an |estimated maximum wind speed of around 75 mph.",124185
394,756479,201805,15,1529,201805,15,1530,2018,May,15/05/2018 15:29,15/05/2018 15:30,250.00K,EF2,1.18,100,LUDINGTONVILLE,LAKE CARMEL,41.4996,-73.6847,41.485,-73.6727,"Based on a National Weather Service storm survey, done in|conjunction with the Putnam County Bureau of Emergency |Services, is been determined that an EF2 tornado with estimated |peak winds of 115 mph moved through Kent, New York. The tornado|originated near apartments at 1213 New York Route 52. It continued|down NY State Route 52, damaging some roofs in the strip mall at |the intersection of Route 52 and Farmers Mill Road, where it also|knocked down portions of the parapet above the Dunkin Donuts, and|snapped and uprooted some trees. The tornado lifted near 52 Bowen|Road in Kent. The most extensive damage was along Schuykill |Court, where dozens of large trees were uprooted and snapped, with|a convergent pattern to most of the fallen trees. Based on this |damage, the tornado was classified as an EF2, with estimated |maximum winds of around 115 mph.",124185
395,756481,201805,15,1532,201805,15,1534,2018,May,15/05/2018 15:32,15/05/2018 15:34,100.00K,EF1,2.92,75,HAVILAND HOLLOW,PUTNAM LAKE,41.4929,-73.5854,41.4585,-73.5528,"Based on a National Weather Service storm survey, done in|conjunction with the Putnam County Bureau of Emergency Services,|is been determined that an EF1 tornado with estimated peak winds |of 100 mph moved along a discontinuous path through Patterson, New|York. The tornado originated along NY State Route 22, north of |the intersection with Haviland Hollow Road, near the Watchtower |Educational Center. The tornado then tracked along East Branch|Road, turned left toward Putnam Lake, then lifted near the |intersection of East Branch Road and Fairfield Drive. The storm |snapped multiple trees along its path, not all of it continuous. |The most extensive damage occurred in the general vicinity of 706|East Branch Road, where multiple trees were uprooted and snapped,|lying in a convergent pattern, and where leaves were splattered on|three sides of the house. Based on this information, the tornado|was classified as an EF1 with estimated maximum winds of 100 mph.",124185
396,756715,201805,15,1553,201805,15,1601,2018,May,15/05/2018 15:53,15/05/2018 16:01,100.00K,EF1,3.67,400,SOUTHFORD,QUAKER FARMS,41.4664,-73.1691,41.4186,-73.1383,"A tornado touched down near the intersection of Route 67 and |Burma Road in Southbury and continued southeast into Oxford, |leaving a path of numerous uprooted and snapped pine trees and |some hardwood trees. The tornado lifted after damaging the roof of|the Great Oak School in Oxford. Based on this information, this |tornado is classified as an EF1 with maximum winds of 100 mph.",126236
397,756716,201805,15,1601,201805,15,1608,2018,May,15/05/2018 16:01,15/05/2018 16:08,100.00K,EF1,7.36,600,BEACON FALLS,MT CARMEL,41.4385,-73.0466,41.4225,-72.9061,"A tornado touched down near the intersection of Bethany Road and|Bonna Street in Beacon Falls, destroyed a barn in Bethany, and|continued on to just west of Sleeping Giant State Park in Hamden,|where the damage path broadened and became more straight-line in|nature. The tornado left a path of numerous uprooted and snapped |hardwood and pine trees. Based on this information, this tornado |is classified as an EF1 with maximum winds of 110 mph.",126236
398,756991,201805,30,1840,201805,30,1843,2018,May,30/05/2018 18:40,30/05/2018 18:43,8.00K,EF0,0.46,8,BRISTOL,BRISTOL,43.5129,-92.2036,43.5163,-92.1958,"A small, short-lived tornado touched down northwest of Granger and traveled northeast for about a half mile. The tornado damaged a shed near the intersection of County Road 30 and 225th Avenue.",126279
399,757095,201805,29,1900,201805,29,1903,2018,May,29/05/2018 19:00,29/05/2018 19:03,,EF0,0.33,25,LEISURE CITY,LEISURE CITY,25.4915,-80.4501,25.4963,-80.4501,"A brief tornado touched down in the Homestead area. Minor tree and property damage occurred during a path from the 15900 block of SW 296th street north to US-1 near SW 290th Street. Minor property and tree damage occurred around 8 PM EDT at a residence on SW 296th Street. Tree damage continued in the Redland Migrant Center. Finally, behind a car rental facility on US-1 there was minor aluminum damage to a carport.",126304
400,757169,201805,30,1830,201805,30,1850,2018,May,30/05/2018 18:30,30/05/2018 18:50,0.00K,EF0,0.9,30,(MMO)MARSEILLES,(MMO)MARSEILLES,41.3802,-88.6832,41.3706,-88.6714,"A storm chaser took video and photos of a weak and slow moving land spout tornado northeast of Marseilles, IL.  No known damage occurred with this tornado.",125645
401,757174,201805,25,1630,201805,25,1645,2018,May,25/05/2018 16:30,25/05/2018 16:45,0.00K,EF0,0.85,10,BARTLETT,BARTLETT,41.76,-98.39,41.7604,-98.3735,A land spout tornado verified by photos.,126313
402,757526,201805,2,2139,201805,2,2144,2018,May,02/05/2018 21:39,02/05/2018 21:44,50.00K,EF0,0.35,50,PANDALE MILLS ARPT,PANDALE MILLS ARPT,30.2832,-101.5035,30.2882,-101.5044,"A weak tornado moved through a hunting camp in north central Val Verde County. It damaged some 5th wheel campers and knocked down power lines. The storm moved off to the north bringing down more power lines, but no poles. The strongest winds were estimated at 75 mph that caused EF0 damage. The tornado crossed into southern Crockett County before dissipating.",126350
403,757988,201805,27,1843,201805,27,1847,2018,May,27/05/2018 18:43,27/05/2018 18:47,0.00K,EF0,1.54,200,PECONIC,PECONIC,39.4599,-102.1996,39.4801,-102.1874,No damage was reported with this tornado.  This tornado was reported by two separate chasers.,126442
404,758200,201805,23,1842,201805,23,1843,2018,May,23/05/2018 18:42,23/05/2018 18:43,0.00K,EF0,0.28,10,GLENDIVE DAWSON ARPT,GLENDIVE DAWSON ARPT,47.14,-104.89,47.1378,-104.885,Off duty NWS employee observed this brief rope tornado northwest of Glendive. Photos sent in using social media.,124363
405,758281,201805,15,1721,201805,15,1722,2018,May,15/05/2018 17:21,15/05/2018 17:22,0.00K,EF0,0.69,50,HILLVIEW,HILLVIEW,39.4191,-90.603,39.416,-90.6153,"A landspout tornado developed on the intersection of two outflow boundaries in extreme western Greene County Illinois, approximately 3 miles south southeast of Pearl, Illinois.  The weak landspout tornado was very visible and numerous photos and videos were taken as it slowly moved west-southwest across the Illinois River into Pike County, Illinois.  Based on the photographs and videos provided to the NWS, the tornado appeared to be no more than 50 yard wide and on the ground for roughly one mile crossing open farm fields and diminishing as a waterspout on the Illinois River. The landspout was rated EF0 in Greene County with a path length of 0.69 miles and max path width of 50 yards.",126511
406,758282,201805,15,1722,201805,15,1723,2018,May,15/05/2018 17:22,15/05/2018 17:23,0.00K,EF0,0.17,50,BEECREEK,BEECREEK,39.416,-90.6153,39.4152,-90.6182,"A landspout tornado developed on the intersection of two outflow boundaries in extreme western Greene County Illinois, approximately 3 miles south southeast of Pearl, Illinois.  The weak landspout tornado was very visible and numerous photos and videos were taken as it slowly moved west-southwest across the Illinois River into Pike County, Illinois.  Based on the photographs and videos provided to the NWS, the tornado appeared to be no more than 50 yard wide and on the ground for roughly one mile crossing open farm fields and diminishing as a waterspout on the Illinois River. The landspout was rated EF0 in Pike County with a path length of 0.17 miles and max path width of 50 yards. Overall the landspout was rated EF0 with a path length of 0.86 miles and a max path width of 50 yards.",126511
407,758462,201805,3,2215,201805,3,2216,2018,May,03/05/2018 22:15,03/05/2018 22:16,,EF0,0.01,10,OLIN,OLIN,42.0012,-91.1489,42.0013,-91.1489,"A NWS storm survey team reported an EF-0 tornado touched down briefly northwest of Olin, IA.  The path width was 10 yards, track distance was estimated to be roughly 0.1 miles with a max wind of 75 mph. A 150 pound fire hydrant was displaced 15 to 20 feet and a metal shed was lofted 70 feet away.",126534
408,758690,201805,2,2144,201805,2,2144,2018,May,02/05/2018 21:44,02/05/2018 21:44,0.00K,EF0,0.4,30,OZONA,OZONA,30.29,-101.5,30.29,-101.5,A tornado crossed from Val Verde County and tracked north to the Crockett/Val Verde County Line where it dissipated.  The tornado damaged power lines.,124364
409,759128,201805,2,1525,201805,2,1527,2018,May,02/05/2018 15:25,02/05/2018 15:27,0.00K,EF0,1.1,30,GRANITE,GRANITE,34.926,-99.328,34.939,-99.318,TV coverage showed an rain-wrapped tornado that developed southeast of Granite. This tornado moved over the north part of Lake Altus-Lugert into Greer County. Only light tree damage was reported along the shore of the lake in Quartz Mountain State Park.,125165
410,759130,201805,2,1527,201805,2,1528,2018,May,02/05/2018 15:27,02/05/2018 15:28,0.00K,EF0,0.6,30,LONE WOLF,LONE WOLF,34.939,-99.318,34.946,-99.312,The tornado moved across the north part of Lake Altus-Lugert from Greer County into Kiowa County. Only minor tree damage was noted.,125165
411,759132,201805,2,1538,201805,2,1540,2018,May,02/05/2018 15:38,02/05/2018 15:40,0.00K,EFU,1.2,30,LONE WOLF,LONE WOLF,34.953,-99.213,34.958,-99.193,A tornado was reported by a Kiowa County deputy. The path was estimated and no known damage occurred.,125165
412,759133,201805,2,1710,201805,2,1710,2018,May,02/05/2018 17:10,02/05/2018 17:10,0.00K,EFU,0.5,20,DAVIDSON,DAVIDSON,34.258,-99.079,34.258,-99.079,A brief tornado was observed by storm chasers just north of Davidson and west of US Highway 183. No known damage occurred.,125165
413,759135,201805,2,1721,201805,2,1722,2018,May,02/05/2018 17:21,02/05/2018 17:22,0.00K,EFU,0.4,20,FREDERICK ARPT,FREDERICK ARPT,34.27,-98.977,34.269,-98.97,"A brief, dusty tornado was observed by storm chasers east-northeast of Davidson and north of US Highway 70. There was no known damage.",125165
414,759137,201805,2,1726,201805,2,1728,2018,May,02/05/2018 17:26,02/05/2018 17:28,5.00K,EF1,1.6,50,DAVIDSON,HOLLISTER,34.2311,-98.9415,34.2164,-98.9199,A tornado moved southeast in an area east-southeast of Davidson. Light roof damage was observed to a house near the beginning of the tornado path with tree damage noted along the path.,125165
